chooser,min_score,ask_max,min_seconds_to_close,gate,label,coverage_pass,target_pass,nondegenerate_pass,min_test_accuracy,min_test_coverage,all_markets,all_wins,all_losses,all_base_markets,all_accuracy,all_coverage,all_median_ask,all_median_seconds_to_close,train_markets,train_wins,train_losses,train_base_markets,train_accuracy,train_coverage,train_median_ask,train_median_seconds_to_close,validation_markets,validation_wins,validation_losses,validation_base_markets,validation_accuracy,validation_coverage,validation_median_ask,validation_median_seconds_to_close,holdout_markets,holdout_wins,holdout_losses,holdout_base_markets,holdout_accuracy,holdout_coverage,holdout_median_ask,holdout_median_seconds_to_close
score_mean_book_rv15_drift5,0.5,95.0,60.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=95; sec_to_close>=60,True,False,False,0.4262295081967213,1.0,306,154,152,307,0.5032679738562091,0.996742671009772,53.0,867.7645,183,97,86,184,0.5300546448087432,0.9945652173913043,53.0,867.699,61,26,35,61,0.4262295081967213,1.0,51.0,866.588,62,31,31,62,0.5,1.0,54.0,869.6295
score_mean_book_rv15_drift5,0.5,95.0,60.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=95; sec_to_close>=60; spread<=4,True,False,False,0.4262295081967213,1.0,306,154,152,307,0.5032679738562091,0.996742671009772,53.0,867.7645,183,97,86,184,0.5300546448087432,0.9945652173913043,53.0,867.699,61,26,35,61,0.4262295081967213,1.0,51.0,866.588,62,31,31,62,0.5,1.0,54.0,869.6295
score_mean_book_rv15_drift5,0.5,90.0,120.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=90; sec_to_close>=120,True,False,False,0.4262295081967213,1.0,305,153,152,307,0.5016393442622951,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,26,35,61,0.4262295081967213,1.0,51.0,866.588,62,31,31,62,0.5,1.0,54.0,869.6295
score_mean_book_rv15_drift5,0.5,90.0,120.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=90; sec_to_close>=120; spread<=4,True,False,False,0.4262295081967213,1.0,305,153,152,307,0.5016393442622951,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,26,35,61,0.4262295081967213,1.0,51.0,866.588,62,31,31,62,0.5,1.0,54.0,869.6295
score_mean_book_rv15_drift5,0.5,95.0,120.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=95; sec_to_close>=120,True,False,False,0.4262295081967213,1.0,305,153,152,307,0.5016393442622951,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,26,35,61,0.4262295081967213,1.0,51.0,866.588,62,31,31,62,0.5,1.0,54.0,869.6295
score_mean_book_rv15_drift5,0.5,95.0,120.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=95; sec_to_close>=120; spread<=4,True,False,False,0.4262295081967213,1.0,305,153,152,307,0.5016393442622951,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,26,35,61,0.4262295081967213,1.0,51.0,866.588,62,31,31,62,0.5,1.0,54.0,869.6295
score_mean_book_rv15_drift5,0.5,100.0,120.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=100; sec_to_close>=120,True,False,False,0.4262295081967213,1.0,305,153,152,307,0.5016393442622951,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,26,35,61,0.4262295081967213,1.0,51.0,866.588,62,31,31,62,0.5,1.0,54.0,869.6295
score_mean_book_rv15_drift5,0.5,100.0,120.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=100; sec_to_close>=120; spread<=4,True,False,False,0.4262295081967213,1.0,305,153,152,307,0.5016393442622951,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,26,35,61,0.4262295081967213,1.0,51.0,866.588,62,31,31,62,0.5,1.0,54.0,869.6295
score_mean_book_rv15_drift5,0.55,100.0,0.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=100; sec_to_close>=0,True,False,False,0.4262295081967213,1.0,307,156,151,307,0.50814332247557,1.0,53.0,862.572,184,100,84,184,0.5434782608695652,1.0,54.0,862.357,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,100.0,0.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=100; sec_to_close>=0; spread<=4,True,False,False,0.4262295081967213,1.0,307,156,151,307,0.50814332247557,1.0,53.0,862.572,184,100,84,184,0.5434782608695652,1.0,54.0,862.357,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,100.0,60.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=100; sec_to_close>=60,True,False,False,0.4262295081967213,1.0,307,156,151,307,0.50814332247557,1.0,53.0,862.572,184,100,84,184,0.5434782608695652,1.0,54.0,862.357,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,100.0,60.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=100; sec_to_close>=60; spread<=4,True,False,False,0.4262295081967213,1.0,307,156,151,307,0.50814332247557,1.0,53.0,862.572,184,100,84,184,0.5434782608695652,1.0,54.0,862.357,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,90.0,0.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=90; sec_to_close>=0,True,False,False,0.4262295081967213,1.0,306,155,151,307,0.5065359477124183,0.996742671009772,53.0,862.8115,183,99,84,184,0.5409836065573771,0.9945652173913043,54.0,862.519,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,90.0,0.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=90; sec_to_close>=0; spread<=4,True,False,False,0.4262295081967213,1.0,306,155,151,307,0.5065359477124183,0.996742671009772,53.0,862.8115,183,99,84,184,0.5409836065573771,0.9945652173913043,54.0,862.519,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,90.0,60.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=90; sec_to_close>=60,True,False,False,0.4262295081967213,1.0,306,155,151,307,0.5065359477124183,0.996742671009772,53.0,862.8115,183,99,84,184,0.5409836065573771,0.9945652173913043,54.0,862.519,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,90.0,60.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=90; sec_to_close>=60; spread<=4,True,False,False,0.4262295081967213,1.0,306,155,151,307,0.5065359477124183,0.996742671009772,53.0,862.8115,183,99,84,184,0.5409836065573771,0.9945652173913043,54.0,862.519,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,95.0,0.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=95; sec_to_close>=0,True,False,False,0.4262295081967213,1.0,306,155,151,307,0.5065359477124183,0.996742671009772,53.0,862.8115,183,99,84,184,0.5409836065573771,0.9945652173913043,54.0,862.519,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,95.0,0.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=95; sec_to_close>=0; spread<=4,True,False,False,0.4262295081967213,1.0,306,155,151,307,0.5065359477124183,0.996742671009772,53.0,862.8115,183,99,84,184,0.5409836065573771,0.9945652173913043,54.0,862.519,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,95.0,60.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=95; sec_to_close>=60,True,False,False,0.4262295081967213,1.0,306,155,151,307,0.5065359477124183,0.996742671009772,53.0,862.8115,183,99,84,184,0.5409836065573771,0.9945652173913043,54.0,862.519,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,95.0,60.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=95; sec_to_close>=60; spread<=4,True,False,False,0.4262295081967213,1.0,306,155,151,307,0.5065359477124183,0.996742671009772,53.0,862.8115,183,99,84,184,0.5409836065573771,0.9945652173913043,54.0,862.519,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,90.0,120.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=90; sec_to_close>=120,True,False,False,0.4262295081967213,1.0,305,154,151,307,0.5049180327868853,0.993485342019544,53.0,863.051,182,98,84,184,0.5384615384615384,0.9891304347826086,53.5,862.5205000000001,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,90.0,120.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=90; sec_to_close>=120; spread<=4,True,False,False,0.4262295081967213,1.0,305,154,151,307,0.5049180327868853,0.993485342019544,53.0,863.051,182,98,84,184,0.5384615384615384,0.9891304347826086,53.5,862.5205000000001,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,95.0,120.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=95; sec_to_close>=120,True,False,False,0.4262295081967213,1.0,305,154,151,307,0.5049180327868853,0.993485342019544,53.0,863.051,182,98,84,184,0.5384615384615384,0.9891304347826086,53.5,862.5205000000001,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,95.0,120.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=95; sec_to_close>=120; spread<=4,True,False,False,0.4262295081967213,1.0,305,154,151,307,0.5049180327868853,0.993485342019544,53.0,863.051,182,98,84,184,0.5384615384615384,0.9891304347826086,53.5,862.5205000000001,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,100.0,120.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=100; sec_to_close>=120,True,False,False,0.4262295081967213,1.0,305,154,151,307,0.5049180327868853,0.993485342019544,53.0,863.051,182,98,84,184,0.5384615384615384,0.9891304347826086,53.5,862.5205000000001,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
score_mean_book_rv15_drift5,0.55,100.0,120.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=100; sec_to_close>=120; spread<=4,True,False,False,0.4262295081967213,1.0,305,154,151,307,0.5049180327868853,0.993485342019544,53.0,863.051,182,98,84,184,0.5384615384615384,0.9891304347826086,53.5,862.5205000000001,61,26,35,61,0.4262295081967213,1.0,52.0,861.073,62,30,32,62,0.4838709677419355,1.0,56.5,865.8235
brownian_p_rv_15m,0.5,100.0,0.0,none,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=100; sec_to_close>=0,True,False,False,0.3770491803278688,1.0,307,151,156,307,0.49185667752442996,1.0,53.0,867.699,184,97,87,184,0.5271739130434783,1.0,53.0,867.6645,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,100.0,0.0,spread<=4,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=100; sec_to_close>=0; spread<=4,True,False,False,0.3770491803278688,1.0,307,151,156,307,0.49185667752442996,1.0,53.0,867.699,184,97,87,184,0.5271739130434783,1.0,53.0,867.6645,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,100.0,0.0,margin_rv15>=0,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=100; sec_to_close>=0; margin_rv15>=0,True,False,False,0.3770491803278688,1.0,307,151,156,307,0.49185667752442996,1.0,53.0,867.699,184,97,87,184,0.5271739130434783,1.0,53.0,867.6645,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,100.0,60.0,none,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=100; sec_to_close>=60,True,False,False,0.3770491803278688,1.0,307,151,156,307,0.49185667752442996,1.0,53.0,867.699,184,97,87,184,0.5271739130434783,1.0,53.0,867.6645,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,100.0,60.0,spread<=4,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=100; sec_to_close>=60; spread<=4,True,False,False,0.3770491803278688,1.0,307,151,156,307,0.49185667752442996,1.0,53.0,867.699,184,97,87,184,0.5271739130434783,1.0,53.0,867.6645,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,100.0,60.0,margin_rv15>=0,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=100; sec_to_close>=60; margin_rv15>=0,True,False,False,0.3770491803278688,1.0,307,151,156,307,0.49185667752442996,1.0,53.0,867.699,184,97,87,184,0.5271739130434783,1.0,53.0,867.6645,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,90.0,120.0,none,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=90; sec_to_close>=120,True,False,False,0.3770491803278688,1.0,305,150,155,307,0.4918032786885246,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,90.0,120.0,spread<=4,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=90; sec_to_close>=120; spread<=4,True,False,False,0.3770491803278688,1.0,305,150,155,307,0.4918032786885246,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,90.0,120.0,margin_rv15>=0,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=90; sec_to_close>=120; margin_rv15>=0,True,False,False,0.3770491803278688,1.0,305,150,155,307,0.4918032786885246,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,95.0,120.0,none,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=95; sec_to_close>=120,True,False,False,0.3770491803278688,1.0,305,150,155,307,0.4918032786885246,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,95.0,120.0,spread<=4,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=95; sec_to_close>=120; spread<=4,True,False,False,0.3770491803278688,1.0,305,150,155,307,0.4918032786885246,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,95.0,120.0,margin_rv15>=0,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=95; sec_to_close>=120; margin_rv15>=0,True,False,False,0.3770491803278688,1.0,305,150,155,307,0.4918032786885246,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,100.0,120.0,none,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=100; sec_to_close>=120,True,False,False,0.3770491803278688,1.0,305,150,155,307,0.4918032786885246,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,100.0,120.0,spread<=4,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=100; sec_to_close>=120; spread<=4,True,False,False,0.3770491803278688,1.0,305,150,155,307,0.4918032786885246,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,100.0,120.0,margin_rv15>=0,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=100; sec_to_close>=120; margin_rv15>=0,True,False,False,0.3770491803278688,1.0,305,150,155,307,0.4918032786885246,0.993485342019544,53.0,867.83,182,96,86,184,0.5274725274725275,0.9891304347826086,53.0,868.0035,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,90.0,0.0,none,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=90; sec_to_close>=0,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,90.0,0.0,spread<=4,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=90; sec_to_close>=0; spread<=4,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,90.0,0.0,margin_rv15>=0,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=90; sec_to_close>=0; margin_rv15>=0,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,90.0,60.0,none,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=90; sec_to_close>=60,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,90.0,60.0,spread<=4,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=90; sec_to_close>=60; spread<=4,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,90.0,60.0,margin_rv15>=0,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=90; sec_to_close>=60; margin_rv15>=0,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,95.0,0.0,none,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=95; sec_to_close>=0,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,95.0,0.0,spread<=4,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=95; sec_to_close>=0; spread<=4,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,95.0,0.0,margin_rv15>=0,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=95; sec_to_close>=0; margin_rv15>=0,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,95.0,60.0,none,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=95; sec_to_close>=60,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,95.0,60.0,spread<=4,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=95; sec_to_close>=60; spread<=4,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
brownian_p_rv_15m,0.5,95.0,60.0,margin_rv15>=0,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=95; sec_to_close>=60; margin_rv15>=0,True,False,False,0.3770491803278688,1.0,306,150,156,307,0.49019607843137253,0.996742671009772,53.0,867.7645,183,96,87,184,0.5245901639344263,0.9945652173913043,53.0,867.699,61,23,38,61,0.3770491803278688,1.0,52.0,866.588,62,31,31,62,0.5,1.0,51.0,869.6295
book_p_side,0.95,100.0,120.0,none,choose=book_p_side; book_p_side>=0.95; ask<=100; sec_to_close>=120,False,False,False,0.9803921568627451,0.8225806451612904,230,225,5,307,0.9782608695652174,0.749185667752443,96.0,305.632,128,125,3,184,0.9765625,0.6956521739130435,96.0,305.7315,51,50,1,61,0.9803921568627451,0.8360655737704918,96.0,332.708,51,50,1,62,0.9803921568627451,0.8225806451612904,96.0,290.798
book_p_side,0.95,100.0,120.0,brownian15>=0.55_and_brownian30>=0.55,choose=book_p_side; book_p_side>=0.95; ask<=100; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,False,False,False,0.9803921568627451,0.8225806451612904,230,225,5,307,0.9782608695652174,0.749185667752443,96.0,305.632,128,125,3,184,0.9765625,0.6956521739130435,96.0,305.7315,51,50,1,61,0.9803921568627451,0.8360655737704918,96.0,332.708,51,50,1,62,0.9803921568627451,0.8225806451612904,96.0,290.798
book_p_side,0.95,100.0,120.0,spread<=4,choose=book_p_side; book_p_side>=0.95; ask<=100; sec_to_close>=120; spread<=4,False,False,False,0.9803921568627451,0.8225806451612904,230,225,5,307,0.9782608695652174,0.749185667752443,96.0,305.632,128,125,3,184,0.9765625,0.6956521739130435,96.0,305.7315,51,50,1,61,0.9803921568627451,0.8360655737704918,96.0,332.708,51,50,1,62,0.9803921568627451,0.8225806451612904,96.0,290.798
book_p_side,0.95,100.0,120.0,margin_rv15>=0,choose=book_p_side; book_p_side>=0.95; ask<=100; sec_to_close>=120; margin_rv15>=0,False,False,False,0.9803921568627451,0.8225806451612904,230,225,5,307,0.9782608695652174,0.749185667752443,96.0,305.632,128,125,3,184,0.9765625,0.6956521739130435,96.0,305.7315,51,50,1,61,0.9803921568627451,0.8360655737704918,96.0,332.708,51,50,1,62,0.9803921568627451,0.8225806451612904,96.0,290.798
book_p_side,0.95,100.0,120.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.95; ask<=100; sec_to_close>=120; adverse15<=10_or_margin_rv15>=0.5,False,False,False,0.98,0.8064516129032258,228,223,5,307,0.9780701754385965,0.742671009771987,96.0,308.054,128,125,3,184,0.9765625,0.6956521739130435,96.0,305.7315,50,49,1,61,0.98,0.819672131147541,96.0,333.9715,50,49,1,62,0.98,0.8064516129032258,96.0,291.506
score_min_book_rv15,0.95,100.0,60.0,none,choose=score_min_book_rv15; score_min_book_rv15>=0.95; ask<=100; sec_to_close>=60,False,False,False,0.9791666666666666,0.7580645161290323,222,219,3,307,0.9864864864864865,0.7231270358306189,97.0,235.847,127,125,2,184,0.984251968503937,0.6902173913043478,97.0,235.717,48,47,1,61,0.9791666666666666,0.7868852459016393,97.0,270.4075,47,47,0,62,1.0,0.7580645161290323,99.0,233.484
score_min_book_rv15,0.95,100.0,60.0,adverse15<=10_or_margin_rv15>=0.5,choose=score_min_book_rv15; score_min_book_rv15>=0.95; ask<=100; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,False,False,False,0.9791666666666666,0.7580645161290323,222,219,3,307,0.9864864864864865,0.7231270358306189,97.0,235.847,127,125,2,184,0.984251968503937,0.6902173913043478,97.0,235.717,48,47,1,61,0.9791666666666666,0.7868852459016393,97.0,270.4075,47,47,0,62,1.0,0.7580645161290323,99.0,233.484
